"","date","var","lwr","med","upr","trim","convergence_code","province_name","province","value","type"
"2986",2021-04-17,"ICU",31,42,56,"full",0,"British Columbia",NA,NA,"new"
"2987",2021-04-17,"death",1,5,8,"full",0,"British Columbia",NA,NA,"new"
"2988",2021-04-17,"report",231.95,281,350.05,"full",0,"British Columbia",NA,NA,"new"
"2989",2021-04-18,"H",116.95,141,174.05,"full",0,"British Columbia",NA,NA,"new"
"2990",2021-04-18,"ICU",31,42,55,"full",0,"British Columbia",NA,NA,"new"
"2991",2021-04-18,"death",1,5,9,"full",0,"British Columbia",NA,NA,"new"
"2992",2021-04-18,"report",224.95,280,343.1,"full",0,"British Columbia",NA,NA,"new"
"2993",2021-04-19,"H",115,138,169,"full",0,"British Columbia",NA,NA,"new"
"2994",2021-04-19,"ICU",29,42,56,"full",0,"British Columbia",NA,NA,"new"
"2995",2021-04-19,"death",1,4,9,"full",0,"British Columbia",NA,NA,"new"
"2996",2021-04-19,"report",222,276,347,"full",0,"British Columbia",NA,NA,"new"
"2997",2021-04-20,"H",115,138,169,"full",0,"British Columbia",NA,NA,"new"
"2998",2021-04-20,"ICU",29,42,55,"full",0,"British Columbia",NA,NA,"new"
"2999",2021-04-20,"death",2,4,8,"full",0,"British Columbia",NA,NA,"new"
"3000",2021-04-20,"report",220.95,275.5,339,"full",0,"British Columbia",NA,NA,"new"
"3001",2021-04-21,"H",111,138,168,"full",0,"British Columbia",NA,NA,"new"
"3002",2021-04-21,"ICU",28,41.5,55,"full",0,"British Columbia",NA,NA,"new"
"3003",2021-04-21,"death",1,5,8.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3004",2021-04-21,"report",220,272,337,"full",0,"British Columbia",NA,NA,"new"
"3005",2021-04-22,"H",112,136,166,"full",0,"British Columbia",NA,NA,"new"
"3006",2021-04-22,"ICU",29,40,53,"full",0,"British Columbia",NA,NA,"new"
"3007",2021-04-22,"death",1,5,8.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3008",2021-04-22,"report",217.95,269,337,"full",0,"British Columbia",NA,NA,"new"
"3009",2021-04-23,"H",112,135,164,"full",0,"British Columbia",NA,NA,"new"
"3010",2021-04-23,"ICU",29.95,41,53,"full",0,"British Columbia",NA,NA,"new"
"3011",2021-04-23,"death",1,4.5,9,"full",0,"British Columbia",NA,NA,"new"
"3012",2021-04-23,"report",214.95,266.5,335.05,"full",0,"British Columbia",NA,NA,"new"
"3013",2021-04-24,"H",110.95,135,163,"full",0,"British Columbia",NA,NA,"new"
"3014",2021-04-24,"ICU",28,41,52,"full",0,"British Columbia",NA,NA,"new"
"3015",2021-04-24,"death",1,4,9,"full",0,"British Columbia",NA,NA,"new"
"3016",2021-04-24,"report",210.95,265,333,"full",0,"British Columbia",NA,NA,"new"
"3017",2021-04-25,"H",109,133,166.05,"full",0,"British Columbia",NA,NA,"new"
"3018",2021-04-25,"ICU",29,40,53.05,"full",0,"British Columbia",NA,NA,"new"
"3019",2021-04-25,"death",1,4,9,"full",0,"British Columbia",NA,NA,"new"
"3020",2021-04-25,"report",212,262,334,"full",0,"British Columbia",NA,NA,"new"
"3021",2021-04-26,"H",107,133,159.05,"full",0,"British Columbia",NA,NA,"new"
"3022",2021-04-26,"ICU",29,40,52,"full",0,"British Columbia",NA,NA,"new"
"3023",2021-04-26,"death",1,4,9,"full",0,"British Columbia",NA,NA,"new"
"3024",2021-04-26,"report",208.9,262,330.05,"full",0,"British Columbia",NA,NA,"new"
"3025",2021-04-27,"H",106.95,132,159,"full",0,"British Columbia",NA,NA,"new"
"3026",2021-04-27,"ICU",27.95,39,53,"full",0,"British Columbia",NA,NA,"new"
"3027",2021-04-27,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3028",2021-04-27,"report",202.95,259,325,"full",0,"British Columbia",NA,NA,"new"
"3029",2021-04-28,"H",106.95,131,162,"full",0,"British Columbia",NA,NA,"new"
"3030",2021-04-28,"ICU",27,39,53,"full",0,"British Columbia",NA,NA,"new"
"3031",2021-04-28,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3032",2021-04-28,"report",204,256,328.05,"full",0,"British Columbia",NA,NA,"new"
"3033",2021-04-29,"H",102.95,130,162,"full",0,"British Columbia",NA,NA,"new"
"3034",2021-04-29,"ICU",27,39,52,"full",0,"British Columbia",NA,NA,"new"
"3035",2021-04-29,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3036",2021-04-29,"report",199.95,258,323,"full",0,"British Columbia",NA,NA,"new"
"3037",2021-04-30,"H",104,130,158.05,"full",0,"British Columbia",NA,NA,"new"
"3038",2021-04-30,"ICU",28,38,53,"full",0,"British Columbia",NA,NA,"new"
"3039",2021-04-30,"death",1,4,9,"full",0,"British Columbia",NA,NA,"new"
"3040",2021-04-30,"report",202.95,254,317.05,"full",0,"British Columbia",NA,NA,"new"
"3041",2021-05-01,"H",103,128,156,"full",0,"British Columbia",NA,NA,"new"
"3042",2021-05-01,"ICU",27,38,50,"full",0,"British Columbia",NA,NA,"new"
"3043",2021-05-01,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3044",2021-05-01,"report",201.95,252,318,"full",0,"British Columbia",NA,NA,"new"
"3045",2021-05-02,"H",100,127,154,"full",0,"British Columbia",NA,NA,"new"
"3046",2021-05-02,"ICU",26,38,51,"full",0,"British Columbia",NA,NA,"new"
"3047",2021-05-02,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3048",2021-05-02,"report",196,249,317.05,"full",0,"British Columbia",NA,NA,"new"
"3049",2021-05-03,"H",100.95,126,155.05,"full",0,"British Columbia",NA,NA,"new"
"3050",2021-05-03,"ICU",27,38,51,"full",0,"British Columbia",NA,NA,"new"
"3051",2021-05-03,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3052",2021-05-03,"report",195,250,317.05,"full",0,"British Columbia",NA,NA,"new"
"3053",2021-05-04,"H",100,125,155.05,"full",0,"British Columbia",NA,NA,"new"
"3054",2021-05-04,"ICU",26,37,50.05,"full",0,"British Columbia",NA,NA,"new"
"3055",2021-05-04,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3056",2021-05-04,"report",194.95,245,316.1,"full",0,"British Columbia",NA,NA,"new"
"3057",2021-05-05,"H",98,123,154,"full",0,"British Columbia",NA,NA,"new"
"3058",2021-05-05,"ICU",25,37,50.05,"full",0,"British Columbia",NA,NA,"new"
"3059",2021-05-05,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3060",2021-05-05,"report",190,244,314.05,"full",0,"British Columbia",NA,NA,"new"
"3061",2021-05-06,"H",95.95,123,152.05,"full",0,"British Columbia",NA,NA,"new"
"3062",2021-05-06,"ICU",24,36,50,"full",0,"British Columbia",NA,NA,"new"
"3063",2021-05-06,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3064",2021-05-06,"report",186.95,240,311.05,"full",0,"British Columbia",NA,NA,"new"
"3065",2021-05-07,"H",94.95,123,152,"full",0,"British Columbia",NA,NA,"new"
"3066",2021-05-07,"ICU",25,36,49,"full",0,"British Columbia",NA,NA,"new"
"3067",2021-05-07,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3068",2021-05-07,"report",186.95,239,309.05,"full",0,"British Columbia",NA,NA,"new"
"3069",2021-05-08,"H",95,121,152.1,"full",0,"British Columbia",NA,NA,"new"
"3070",2021-05-08,"ICU",25,36,49,"full",0,"British Columbia",NA,NA,"new"
"3071",2021-05-08,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3072",2021-05-08,"report",182.95,238.5,309.15,"full",0,"British Columbia",NA,NA,"new"
"3073",2021-05-09,"H",95,120,151.05,"full",0,"British Columbia",NA,NA,"new"
"3074",2021-05-09,"ICU",25,36,49,"full",0,"British Columbia",NA,NA,"new"
"3075",2021-05-09,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3076",2021-05-09,"report",183.85,238,306.15,"full",0,"British Columbia",NA,NA,"new"
"3077",2021-05-10,"H",95,120,149,"full",0,"British Columbia",NA,NA,"new"
"3078",2021-05-10,"ICU",24,36,48,"full",0,"British Columbia",NA,NA,"new"
"3079",2021-05-10,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3080",2021-05-10,"report",180,234,303,"full",0,"British Columbia",NA,NA,"new"
"3081",2021-05-11,"H",93.95,118,149,"full",0,"British Columbia",NA,NA,"new"
"3082",2021-05-11,"ICU",25,35,48,"full",0,"British Columbia",NA,NA,"new"
"3083",2021-05-11,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3084",2021-05-11,"report",181.9,232.5,301,"full",0,"British Columbia",NA,NA,"new"
"3085",2021-05-12,"H",92,117,150,"full",0,"British Columbia",NA,NA,"new"
"3086",2021-05-12,"ICU",23,34,48,"full",0,"British Columbia",NA,NA,"new"
"3087",2021-05-12,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3088",2021-05-12,"report",179,229,295.05,"full",0,"British Columbia",NA,NA,"new"
"3089",2021-05-13,"H",92,117,144,"full",0,"British Columbia",NA,NA,"new"
"3090",2021-05-13,"ICU",24,35,49.05,"full",0,"British Columbia",NA,NA,"new"
"3091",2021-05-13,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3092",2021-05-13,"report",177,227.5,295.05,"full",0,"British Columbia",NA,NA,"new"
"3093",2021-05-14,"H",89,116,145.05,"full",0,"British Columbia",NA,NA,"new"
"3094",2021-05-14,"ICU",23,34,48,"full",0,"British Columbia",NA,NA,"new"
"3095",2021-05-14,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3096",2021-05-14,"report",174.95,228,299.1,"full",0,"British Columbia",NA,NA,"new"
"3097",2021-05-15,"H",89.95,114,145,"full",0,"British Columbia",NA,NA,"new"
"3098",2021-05-15,"ICU",23,35,47,"full",0,"British Columbia",NA,NA,"new"
"3099",2021-05-15,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3100",2021-05-15,"report",175.95,225,293.1,"full",0,"British Columbia",NA,NA,"new"
"3101",2021-05-16,"H",89,113,145,"full",0,"British Columbia",NA,NA,"new"
"3102",2021-05-16,"ICU",23,34.5,48,"full",0,"British Columbia",NA,NA,"new"
"3103",2021-05-16,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3104",2021-05-16,"report",172.95,222,290.05,"full",0,"British Columbia",NA,NA,"new"
"3105",2021-05-17,"H",86.95,113,144,"full",0,"British Columbia",NA,NA,"new"
"3106",2021-05-17,"ICU",22,33,46,"full",0,"British Columbia",NA,NA,"new"
"3107",2021-05-17,"death",1,4,8,"full",0,"British Columbia",NA,NA,"new"
"3108",2021-05-17,"report",170.9,222,292,"full",0,"British Columbia",NA,NA,"new"
"3109",2021-05-18,"H",89,112,146,"full",0,"British Columbia",NA,NA,"new"
"3110",2021-05-18,"ICU",22.95,33,46,"full",0,"British Columbia",NA,NA,"new"
"3111",2021-05-18,"death",1,4,7.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3112",2021-05-18,"report",167.95,220,281,"full",0,"British Columbia",NA,NA,"new"
"3113",2021-05-19,"H",87,112,141,"full",0,"British Columbia",NA,NA,"new"
"3114",2021-05-19,"ICU",22,33,48,"full",0,"British Columbia",NA,NA,"new"
"3115",2021-05-19,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3116",2021-05-19,"report",165.95,218,283,"full",0,"British Columbia",NA,NA,"new"
"3117",2021-05-20,"H",83,111,140,"full",0,"British Columbia",NA,NA,"new"
"3118",2021-05-20,"ICU",22,33,45,"full",0,"British Columbia",NA,NA,"new"
"3119",2021-05-20,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3120",2021-05-20,"report",161.9,215,281.05,"full",0,"British Columbia",NA,NA,"new"
"3121",2021-05-21,"H",85,110,139,"full",0,"British Columbia",NA,NA,"new"
"3122",2021-05-21,"ICU",22.95,33,45.05,"full",0,"British Columbia",NA,NA,"new"
"3123",2021-05-21,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3124",2021-05-21,"report",162,213,275.05,"full",0,"British Columbia",NA,NA,"new"
"3125",2021-05-22,"H",83,109,139,"full",0,"British Columbia",NA,NA,"new"
"3126",2021-05-22,"ICU",22,32,45,"full",0,"British Columbia",NA,NA,"new"
"3127",2021-05-22,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3128",2021-05-22,"report",163,210,277.1,"full",0,"British Columbia",NA,NA,"new"
"3129",2021-05-23,"H",83,107,138.05,"full",0,"British Columbia",NA,NA,"new"
"3130",2021-05-23,"ICU",21,32,45,"full",0,"British Columbia",NA,NA,"new"
"3131",2021-05-23,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3132",2021-05-23,"report",156.95,209,284,"full",0,"British Columbia",NA,NA,"new"
"3133",2021-05-24,"H",80.95,107,134,"full",0,"British Columbia",NA,NA,"new"
"3134",2021-05-24,"ICU",21.95,32,44.05,"full",0,"British Columbia",NA,NA,"new"
"3135",2021-05-24,"death",1,4,7,"full",0,"British Columbia",NA,NA,"new"
"3136",2021-05-24,"report",157.95,208,274,"full",0,"British Columbia",NA,NA,"new"
"3137",2021-05-25,"H",81.95,106,136.05,"full",0,"British Columbia",NA,NA,"new"
"3138",2021-05-25,"ICU",21,31.5,45,"full",0,"British Columbia",NA,NA,"new"
"3139",2021-05-25,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3140",2021-05-25,"report",153,206,268.15,"full",0,"British Columbia",NA,NA,"new"
"3141",2021-05-26,"H",81,105,137.05,"full",0,"British Columbia",NA,NA,"new"
"3142",2021-05-26,"ICU",21,31,43.05,"full",0,"British Columbia",NA,NA,"new"
"3143",2021-05-26,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3144",2021-05-26,"report",155,204,277.05,"full",0,"British Columbia",NA,NA,"new"
"3145",2021-05-27,"H",79,105,135,"full",0,"British Columbia",NA,NA,"new"
"3146",2021-05-27,"ICU",20,31,44.05,"full",0,"British Columbia",NA,NA,"new"
"3147",2021-05-27,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3148",2021-05-27,"report",151,206,270.05,"full",0,"British Columbia",NA,NA,"new"
"3149",2021-05-28,"H",79,104,131,"full",0,"British Columbia",NA,NA,"new"
"3150",2021-05-28,"ICU",20,31,44.05,"full",0,"British Columbia",NA,NA,"new"
"3151",2021-05-28,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3152",2021-05-28,"report",151,200,266.05,"full",0,"British Columbia",NA,NA,"new"
"3153",2021-05-29,"H",79,102.5,132.05,"full",0,"British Columbia",NA,NA,"new"
"3154",2021-05-29,"ICU",20,30,43,"full",0,"British Columbia",NA,NA,"new"
"3155",2021-05-29,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3156",2021-05-29,"report",148.95,200,272,"full",0,"British Columbia",NA,NA,"new"
"3157",2021-05-30,"H",78,102,135.05,"full",0,"British Columbia",NA,NA,"new"
"3158",2021-05-30,"ICU",20,30,43,"full",0,"British Columbia",NA,NA,"new"
"3159",2021-05-30,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3160",2021-05-30,"report",149,197,270.05,"full",0,"British Columbia",NA,NA,"new"
"3161",2021-05-31,"H",78,101,133,"full",0,"British Columbia",NA,NA,"new"
"3162",2021-05-31,"ICU",20,30,42,"full",0,"British Columbia",NA,NA,"new"
"3163",2021-05-31,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3164",2021-05-31,"report",145.85,195,264,"full",0,"British Columbia",NA,NA,"new"
"3165",2021-06-01,"H",74.95,100,133,"full",0,"British Columbia",NA,NA,"new"
"3166",2021-06-01,"ICU",19,30,43,"full",0,"British Columbia",NA,NA,"new"
"3167",2021-06-01,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3168",2021-06-01,"report",144.95,194,265.1,"full",0,"British Columbia",NA,NA,"new"
"3169",2021-06-02,"H",75,100,131,"full",0,"British Columbia",NA,NA,"new"
"3170",2021-06-02,"ICU",19,30,41,"full",0,"British Columbia",NA,NA,"new"
"3171",2021-06-02,"death",0,3,7,"full",0,"British Columbia",NA,NA,"new"
"3172",2021-06-02,"report",142,193.5,253.1,"full",0,"British Columbia",NA,NA,"new"
"3173",2021-06-03,"H",73,99,130,"full",0,"British Columbia",NA,NA,"new"
"3174",2021-06-03,"ICU",19,29,42,"full",0,"British Columbia",NA,NA,"new"
"3175",2021-06-03,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3176",2021-06-03,"report",138,190,261,"full",0,"British Columbia",NA,NA,"new"
"3177",2021-06-04,"H",74.95,98,130,"full",0,"British Columbia",NA,NA,"new"
"3178",2021-06-04,"ICU",18,28,42.05,"full",0,"British Columbia",NA,NA,"new"
"3179",2021-06-04,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3180",2021-06-04,"report",143,187.5,255.05,"full",0,"British Columbia",NA,NA,"new"
"3181",2021-06-05,"H",71.95,98.5,130,"full",0,"British Columbia",NA,NA,"new"
"3182",2021-06-05,"ICU",19,28,41,"full",0,"British Columbia",NA,NA,"new"
"3183",2021-06-05,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3184",2021-06-05,"report",135,186,259.1,"full",0,"British Columbia",NA,NA,"new"
"3185",2021-06-06,"H",71,97,126,"full",0,"British Columbia",NA,NA,"new"
"3186",2021-06-06,"ICU",17.95,29,42.05,"full",0,"British Columbia",NA,NA,"new"
"3187",2021-06-06,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3188",2021-06-06,"report",135,184,256.05,"full",0,"British Columbia",NA,NA,"new"
"3189",2021-06-07,"H",70,96,126.05,"full",0,"British Columbia",NA,NA,"new"
"3190",2021-06-07,"ICU",18.95,29,41,"full",0,"British Columbia",NA,NA,"new"
"3191",2021-06-07,"death",0,3,6.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3192",2021-06-07,"report",132,184,253.1,"full",0,"British Columbia",NA,NA,"new"
"3193",2021-06-08,"H",72,94,127,"full",0,"British Columbia",NA,NA,"new"
"3194",2021-06-08,"ICU",17,28,42,"full",0,"British Columbia",NA,NA,"new"
"3195",2021-06-08,"death",0,3,7,"full",0,"British Columbia",NA,NA,"new"
"3196",2021-06-08,"report",135,181.5,255.05,"full",0,"British Columbia",NA,NA,"new"
"3197",2021-06-09,"H",68.95,94,123,"full",0,"British Columbia",NA,NA,"new"
"3198",2021-06-09,"ICU",17,27.5,42,"full",0,"British Columbia",NA,NA,"new"
"3199",2021-06-09,"death",1,3,7,"full",0,"British Columbia",NA,NA,"new"
"3200",2021-06-09,"report",131.95,180,246.1,"full",0,"British Columbia",NA,NA,"new"
"3201",2021-06-10,"H",71,92,124,"full",0,"British Columbia",NA,NA,"new"
"3202",2021-06-10,"ICU",17.95,28,40,"full",0,"British Columbia",NA,NA,"new"
"3203",2021-06-10,"death",1,3,6,"full",0,"British Columbia",NA,NA,"new"
"3204",2021-06-10,"report",130,181,244.05,"full",0,"British Columbia",NA,NA,"new"
"3205",2021-06-11,"H",70,92,124.05,"full",0,"British Columbia",NA,NA,"new"
"3206",2021-06-11,"ICU",17,27,38,"full",0,"British Columbia",NA,NA,"new"
"3207",2021-06-11,"death",1,3,6,"full",0,"British Columbia",NA,NA,"new"
"3208",2021-06-11,"report",129,180,244,"full",0,"British Columbia",NA,NA,"new"
"3209",2021-06-12,"H",69,91.5,122,"full",0,"British Columbia",NA,NA,"new"
"3210",2021-06-12,"ICU",17.95,27,40,"full",0,"British Columbia",NA,NA,"new"
"3211",2021-06-12,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3212",2021-06-12,"report",125.95,176,241.1,"full",0,"British Columbia",NA,NA,"new"
"3213",2021-06-13,"H",67,91,120.05,"full",0,"British Columbia",NA,NA,"new"
"3214",2021-06-13,"ICU",16,27,38,"full",0,"British Columbia",NA,NA,"new"
"3215",2021-06-13,"death",1,3,6,"full",0,"British Columbia",NA,NA,"new"
"3216",2021-06-13,"report",125,175,249,"full",0,"British Columbia",NA,NA,"new"
"3217",2021-06-14,"H",66.95,89,119,"full",0,"British Columbia",NA,NA,"new"
"3218",2021-06-14,"ICU",17,26.5,40,"full",0,"British Columbia",NA,NA,"new"
"3219",2021-06-14,"death",0,3,6.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3220",2021-06-14,"report",126.95,172,244,"full",0,"British Columbia",NA,NA,"new"
"3221",2021-06-15,"H",66.9,90,119.05,"full",0,"British Columbia",NA,NA,"new"
"3222",2021-06-15,"ICU",16,26,37,"full",0,"British Columbia",NA,NA,"new"
"3223",2021-06-15,"death",1,3,6.04999999999995,"full",0,"British Columbia",NA,NA,"new"
"3224",2021-06-15,"report",124,172,241.05,"full",0,"British Columbia",NA,NA,"new"
"3225",2021-06-16,"H",67,89,118.05,"full",0,"British Columbia",NA,NA,"new"
"3226",2021-06-16,"ICU",15,26,38,"full",0,"British Columbia",NA,NA,"new"
"3227",2021-06-16,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3228",2021-06-16,"report",123,172,238.1,"full",0,"British Columbia",NA,NA,"new"
"3229",2021-06-17,"H",66,88.5,120,"full",0,"British Columbia",NA,NA,"new"
"3230",2021-06-17,"ICU",17,26,39,"full",0,"British Columbia",NA,NA,"new"
"3231",2021-06-17,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3232",2021-06-17,"report",123,168.5,231,"full",0,"British Columbia",NA,NA,"new"
"3233",2021-06-18,"H",63,86,119.05,"full",0,"British Columbia",NA,NA,"new"
"3234",2021-06-18,"ICU",15,25,37.05,"full",0,"British Columbia",NA,NA,"new"
"3235",2021-06-18,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3236",2021-06-18,"report",120.95,166.5,228.05,"full",0,"British Columbia",NA,NA,"new"
"3237",2021-06-19,"H",62.95,86,117,"full",0,"British Columbia",NA,NA,"new"
"3238",2021-06-19,"ICU",15,25,37,"full",0,"British Columbia",NA,NA,"new"
"3239",2021-06-19,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3240",2021-06-19,"report",117.95,166,235.05,"full",0,"British Columbia",NA,NA,"new"
"3241",2021-06-20,"H",62,86,115,"full",0,"British Columbia",NA,NA,"new"
"3242",2021-06-20,"ICU",14,25,37,"full",0,"British Columbia",NA,NA,"new"
"3243",2021-06-20,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3244",2021-06-20,"report",117.95,163,232,"full",0,"British Columbia",NA,NA,"new"
"3245",2021-06-21,"H",61.95,85,116,"full",0,"British Columbia",NA,NA,"new"
"3246",2021-06-21,"ICU",15,25,37,"full",0,"British Columbia",NA,NA,"new"
"3247",2021-06-21,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3248",2021-06-21,"report",116.95,162,229.1,"full",0,"British Columbia",NA,NA,"new"
"3249",2021-06-22,"H",60,85,115,"full",0,"British Columbia",NA,NA,"new"
"3250",2021-06-22,"ICU",15,25,37,"full",0,"British Columbia",NA,NA,"new"
"3251",2021-06-22,"death",0,3,6,"full",0,"British Columbia",NA,NA,"new"
"3252",2021-06-22,"report",114,162,230,"full",0,"British Columbia",NA,NA,"new"
